Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Angola,AGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841297,0.013507362,0.014298821,0.022901634,0.047419338,0.063933952,0.151258575,0.157397106,0.442588771,0.799113349,1.931409682,3.944952979,8.290372521,15.15947895,23.73331666,31.21990351,36.01900945,40.26060095,49.84677338,50.92059955,51.06592034,52.15898327,49.79322295,45.07629005,44.68610714,43.13051888,
Angola,AGO,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1824,1994,3298,7052,9820,24000,25806,75000,140000,350000,740000,1611118,3054620,4961536,6773356,8109421,9403365,12073218,12785109,13285198,14052558,13884532,13001124,13323952,13288421,
Angola,AGO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667900,764031,840000,1007900,1155302,833286,621346,796268,778000,
Angola,AGO,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67,10.46,9.46,9.9,10.22,11.31,10.71,11.27,13.95,13.8,19.28,19.57,26.62,23.15,25.13,
Angola,AGO,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,155400,282700,308000,546100,635200,801100,890500,952500,689600,894200,727000,746000,750000,509800,451500,456000,440000,333500,519000,552500,585000,555000,552900,293800,235448,193317,189619,198253,222032,239795,262666,277361,283887,274869,1010194,987798,1132424,1321872,1409952,1244491,1482546,1375523,1516628,
Angola,AGO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,14.19999981,13.39999962,13.60000038,16,20.89999962,33.20000076,20.79999924,46.20000076,25.10000038,33.20000076,24.79999924,25.60000038,26.89999962,51.59999847,39.90000153,41.5,41.5,28.79999924,55.5,58.29999924,62.20000076,41.5,38,51.79999924,60.611,50.818,51.298,56.455,63.692,68.112,80.997,72.888,70.934,64.323,47.908,50.973,70.977,70.431,65.517,46.043,43.940435,67.32035,78.15964,
Angola,AGO,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,2600,4800,5000,11900,12800,15000,13900,22400,10700,13100,11100,11100,11000,6800,6900,7000,6900,5600,7600,7300,7700,7300,7400,5100,4399,4354,4343,4633,4849,4948,4965,5277,3361,3236,17060,12282,13072,14496,13716,13116,15482,13494,13978,
Angola,AGO,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07166,2.3,,2.9,2.7,,,,,
Angola,AGO,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,1723,2354,
Angola,AGO,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,1622,1780,
Angola,AGO,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000,,,,,,,,,,,,
Angola,AGO,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000,,,9400000,,,120000000,,,,,,,,,,
Angola,AGO,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000,,,,,,,,,,,,
Angola,AGO,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000,,,9400000,,,120000000,,,,,,,,,,
Angola,AGO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,26388.33393,,,,,25631.06541,,,,,23685.48745,,,,,19644.97026,,,,,16530.86413,,,,,13845.68609,,,,,11692.79612,,,,,9951.874617,,,,,8447.769695,,,,,7079.523087,,,,,5894.551805,,5493.326925,,,,,
Angola,AGO,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,,,,148,,148,,,,,
Angola,AGO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3243243243,,,,,,,,,,,,,,,0.4327027027,,,,,0.4768243243,,,,,,,,,,,,
Angola,AGO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,0.6404,,,,,0.7057,,,,,,,,,,,,,,
Angola,AGO,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,28.81,,,,,33.95,,,,,,,,,,,,,,
Angola,AGO,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96,,,,,,,,,,,,,38.41,,,,,45.27,,,,,,,,,,,,,,
Angola,AGO,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.04,,,,,,,,,,,,,32.79,,,,,20.78,,,,,,,,,,,,,,
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,92.04113974,100.5032846,113.5915525,136.3626952,139.3792711,60.30626516,58.27122934,56.34918628,58.57484183,60.66208712,58.56179183,60.31531506,63.26729105,52.21142423,60.63041376,58.52650228,56.78602334,55.20394288,53.60209108,53.1717991,54.45386488,53.48664169,52.00745328,50.65260775,49.26424178,51.10855923,69.32691034,73.30919599,71.91084769,75.26467824,82.61657065,86.01884412,95.85310338,87.535308,109.29523,144.7153512,133.2672387,172.3849139,189.2576538,206.4544105,207.0133429,219.2534303,280.2145467,312.228825,,,,,
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,18.46361186,18.85441527,17.27642276,30.18714402,27.20306513,26.83760684,26.83760684,9.743589744,11.9047619,11.85185185,11.85185185,12.36111111,26.18135377,10.29850746,13.02729529,13.02729529,13.45679012,13.98773006,13.30891331,13.79310345,17.34475375,11.29883844,6.315789474,6.282722513,6.25,10.01945525,23.64746946,19.57511381,33.03370787,36.88581315,37.91208791,35.2407932,37.79448622,21.59498208,20.35175879,19.38898972,22.3811004,24.59095284,34.65681098,32.04257662,29.09219607,39.2005158,41.97906524,46.82489451,46.82507169,,,,
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,25.06738544,25.05966587,25,24.97965826,24.98084291,24.95726496,24.95726496,24.95726496,25.07936508,25.03703704,25.03703704,25,25.03192848,25.07462687,25.06203474,25.06203474,25.0617284,25.03067485,25.03052503,25.08917955,28.58672377,28.51108765,28.42105263,28.37696335,28.4375,28.40466926,10.03490401,14.56752656,14.53183521,14.60207612,14.52991453,14.61756374,12.93233083,26.43369176,23.76166547,11.79673321,13.39757538,10.00962464,10.01055966,11.50669848,11.27234118,11.26692456,11.27069133,11.26582278,,,,,
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,81.53638814,81.14558473,82.72357724,69.81285598,72.79693487,73.16239316,73.16239316,90.25641026,88.0952381,88.14814815,88.14814815,87.63888889,73.81864623,89.70149254,86.97270471,86.97270471,86.54320988,86.01226994,86.69108669,86.20689655,82.65524625,88.70116156,93.68421053,93.71727749,93.75,89.98054475,76.35253054,80.42488619,66.96629213,63.11418685,62.08791209,64.7592068,62.20551378,78.40501792,79.64824121,80.61101028,77.6188996,75.40904716,65.34318902,67.95742338,70.90780393,60.7994842,58.02093476,53.17510549,53.17492831,,,,
Angola,AGO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.939476808,0.7226627035,,,5.457623714,4.098836634,5.54855779,4.257256859,1.591064399,2.206201024,2.401916978,3.046670354,2.485358286,,
Angola,AGO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14039000,10726000,,,34012000,35122000,40629829.61,33207031.44,20933695.38,37093889.76,30172000,21658540,24470350,,
Albania,ALB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3906652448,0.4800484191,0.4628007122,0.7513241576,0.4711026615,0.588408359,0.8771880809,0.8219722786,0.5686167892,0.8498683107,0.8372786912,0.5234980884,0.3894028772,0.3592969425,0.0662234477,0.7926641754,0.2724227896,0.0300698435,,
Albania,ALB,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33275957,8.049809804,4.33508887,3.168913665,3.515641467,3.781438789,3.508817798,3.23428515,3.369072911,4.7887694,4.113140733,3.579902835,2.967163189,2.966525286,1.019705872,3.583151337,2.941436505,1.172655178,,
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.011168695,0.032196828,0.048593919,0.06502737,0.081437045,0.114097347,0.325798377,0.390081273,0.971900415,2.420387798,6.043890864,9.609991316,15.03611541,23.86,41.2,45,49,54.65595904,57.2,60.1,63.2529327,66.3634447,71.8470405,,
Albania,ALB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.119434772,8.261063371,25.51371345,35.57745315,52.26533901,68.38608492,144.6402612,443.0203758,526.0998557,
Albania,ALB,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,74,103,151,197,416,1273,1508,
Albania,ALB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008811686,,0.329598108,2.131430676,3.094467361,3.579992422,4.377871687,5.493573307,6.286818262,7.180321133,8.402314745,9.228640975,10.52684499,12.51451744,
Albania,ALB,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,10000,64000,92000,105539,128210,160088,182556,207964,242870,266379,303612,360761,
Albania,ALB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.418375517,,,,,0.737855394,,,,,8.043866505,,,,,0.89810974,0.9127852,0.944937537,0.960024875,0.989531894,1.017635284,1.059544191,1.075162842,1.089680341,1.101875254,1.120494115,1.149722818,1.152039077,1.15589709,1.183268491,1.217258411,1.265091551,1.381687465,1.345769074,1.318917826,1.354027195,2.060541517,2.800224018,3.718637906,4.495857267,4.879359002,6.310373122,7.037326942,8.178259108,8.842723032,9.037582488,8.357761831,9.887943235,11.44281871,12.20969187,11.29794442,11.57020165,10.70657933,9.683895874,8.139128994,7.843521202,8.614077281,8.554283747,8.583084149,
Albania,ALB,Fixed telephone subscriptions,IT.MLT.MAIN,6845,,,,,13991,,,,,173000,,,,,21660,22500,23800,24700,26000,27300,29000,30000,31000,32000,33275,35000,36000,37000,38550,40000,41500,44848,43000,41500,42150,63850,86800,115675,140392,152687,197496,220000,255000,274557,278973,256000,300000,343591,363000,333066,338844,312000,281200,235734,226718,248640,246720,247428,
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074224675,0.10646013,0.180024831,0.35251579,0.952019386,12.54591489,27.22166012,35.27876478,40.56791669,49.57363751,62.35298419,76.54705112,61.9324483,82.86919686,91.32805273,105.852915,120.1058579,126.9369686,115.9979353,117.6592183,116.7444442,125.7103519,94.17699827,
Albania,ALB,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3300,5600,11008,29791,392650,851000,1100000,1259590,1530244,1909885,2322436,1859632,2463741,2692372,3100000,3500000,3685983,3359654,3400955,3369756,3625699,2714878,
Albania,ALB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33127,46798,68780,,,,,,,,,,
Albania,ALB,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,2.28,1.98,2.3,4.34,4.54,0.53,4.43,4.11,3.88,4.24,5.92,3.04,
Albania,ALB,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,447,447,447,440,440,447,447,447,447,423,423,423,423,423,,,,,,,,,,
Albania,ALB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,168,95,90,121,125,138,123,105,89,73,80,51,41,32,,,,,,,,,,
Albania,ALB,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,42,23,19,27,28,19,21,31,32,26,36,53,52,46,,,,,,,,,,
Albania,ALB,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,13000,29000,55400,21200,91500,136622,146273,137569,158888,179543,195702,213315,238913,243691,231263,768533,829778.9239,814339.7303,865848,151632,,26634,204090,303137,
Albania,ALB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0.144,0.088,0.099,0.1,0.105,0.107,0.106,0.153,0,0,0,0,,,,,,
Albania,ALB,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,1400,1900,1100,2700,3885,3974,3762,3800,4104,4309,4481,4930,5058,5140,9412,10373.21094,10309.17914,11196,1992,,306,1904,2935,
Albania,ALB,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.072166235,2.438194009,3.220509323,3.540774524,3.9,3.7,3.5,3.7,4.151210169,4.2,4.1,,
Albania,ALB,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,1521,581,866,918,1232,1542,
Albania,ALB,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7942,,6945,6567,6852,6889,7150,7143,
Albania,ALB,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16,,35,16,,,,,
Albania,ALB,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,787,,959,847,,,,,
Albania,ALB,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000,,,,,,,,,,,,,,,,,
Albania,ALB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000000,,,,,,,,51300000,,,,284600000,,
Albania,ALB,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000,,,,,,,244000000,28000000,4160000,58600000,19400000,,,,,,
Albania,ALB,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000,,,,,,,,,,,,,,,,,
Albania,ALB,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000000,,,,,,,,51300000,,,,284600000,,
Albania,ALB,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000,,,,,,,664000000,28000000,19560000,134400000,19400000,178400000,,,,,
Albania,ALB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,15718.86948,,,,,13685.40261,,,,,11992.19304,,,,,10702.01222,,,,,9661.391571,,,,,8723.555708,,,,,8284.470867,,,,,8544.345311,,,,,8816.752485,,,,,9057.187215,,,,,9274.579618,,9310.845162,,,,,
Albania,ALB,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,,,,26.9,,26.9,,,,,
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.460966543,,,,,,,,,,6.832713755,,,,,4.873605948,,,,,,,,,,,,
Albania,ALB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,1.838,,,,,,1.311,,,,,,,,,,,,,
Albania,ALB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333,,,,,,,,,,12.37,,,,,,17.68,,,,,,,,,,,,,
Albania,ALB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333,,,,,,,,,,29.95,,,,,,42.81,,,,,,,,,,,,,
Albania,ALB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,,,,,,,,,,57.67,,,,,,39.48,,,,,,,,,,,,,
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,532.0284315,568.4032016,593.4467457,591.0326434,739.3450933,908.6745473,1067.814156,1098.483166,1065.767398,1142.965355,1123.968106,1096.873229,1070.690164,1018.100288,796.3539738,1420.614795,1161.951677,1005.93953,1021.3935,552.2521848,418.453589,453.6440739,536.3638251,596.4079593,663.7839954,904.3466403,694.6648028,734.8499135,1414.703784,1449.647413,1351.230796,1578.165919,1469.264539,1797.525487,1722.07285,1218.360146,1213.124369,1617.744156,1835.684072,1943.343354,2205.70392,2118.327776,2533.252829,2309.366503,,,,,
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,42.85714286,37.93103448,33.78378378,31.57894737,28.08988764,25.49019608,23.47826087,22.58064516,21.16788321,20.59219381,18.66666667,16.99867198,15.34391534,26.31154157,32.3164919,20.46611829,23.77701934,26.22991968,25.34562212,13.59223301,7.857517025,4.949911609,6.092377444,4.313625983,6.013860943,4.279505182,3.825554705,3.679780779,2.670841776,3.850983675,4.691689008,6.046013911,2.143429487,2.497324295,1.286055484,1.683562636,2.517482517,0,0.01922337562,0.01321353066,1.407778573,0,0,0,0,,,,
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Albania,ALB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Albania,ALB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,4.979591837,4.620689655,4.230317274,3.842105263,4.224719101,4.62745098,4.904347826,4.774193548,4.291970803,4.333781965,4.293333333,4.27622842,4.232804233,4.304546677,5.115983476,3.172737955,3.686006826,4.342369478,5.311666262,51.18325243,33.47302252,41.57336476,46.897138,46.76478051,51.03957076,48.26145102,55.71920428,62.41926013,25.58482225,27.24989535,36.08579088,27.50133761,28.88621795,11.4520157,11.53775491,45.05792904,72.9020979,38.53041875,23.58708189,12.65856237,24.9343832,23.68253968,27.99252766,23.68755292,,,,,
Albania,ALB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,57.14285714,62.06896552,66.21621622,68.42105263,71.91011236,74.50980392,76.52173913,77.41935484,78.83211679,79.40780619,81.33333333,83.00132802,84.65608466,73.68845843,67.6835081,79.53388171,76.22298066,73.77008032,74.65437788,86.40776699,92.14248298,95.05008839,93.90762256,95.68637402,93.98613906,95.72049482,96.17444529,96.32021922,97.32915822,96.14901632,95.30831099,93.95398609,97.85657051,97.5026757,98.71394452,98.31643736,97.48251748,100,99.98077662,99.98678647,98.59222143,100,100,100,100,,,,
Albania,ALB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Albania,ALB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.995951417,8.513931889,134.4339623,41.44267691,8.596373405,4.550402787,5.686167305,5.659793814,6.582219881,6.859752778,5.869822609,3.268311173,3.346549441,5.974560925,6.063758216,4.112819199,3.844424249,6.417986988,8.021367323,6.59531654,4.980889289,4.746708802,3.042444777,,
Albania,ALB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900000,11000000,11400000,15110000,25600000,20900000,31200000,32940000,49106937.45,75511153.74,74350367.6,53794733.79,70430000,163485313,161158688.6,106313801.8,108176349.8,156104949.7,183088250.1,164377231.8,112006801.7,125819482.4,98652826.19,,
Andorra,AND,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.068103269,7.79422088,8.659800732,14.17440783,25.68267358,18.8476336,14.72881233,26.39711928,18.28132535,16.13211649,24.99309676,20.66925122,22.79802941,24.09661815,21.73315794,,,,,
Andorra,AND,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.814305203,10.62894532,11.89744396,12.22324939,14.04652415,,10.48466559,10.13537934,7.573253647,7.579328567,7.094310382,6.736761566,7.360084761,7.553870717,6.717162885,,,,,
