Country Name,Indicator Name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,COV
Albania,Investment in energy with private participation (current US$),,,,8000000.0,,,,,,,664000000.0,28000000.0,19560000.0,134400000.0,19400000.0,178400000.0,,,,,,1.5711433113683069
Albania,Renewable internal freshwater resources per capita (cubic meters),,,,8816.752484999999,,,,,9057.187215,,,,,9274.579618000002,,9310.845162,,,,,,0.22579036676202854
Albania,"Renewable internal freshwater resources, total (billion cubic meters)",,,,26.9,,,,,26.9,,,,,26.9,,26.9,,,,,,1.3794380732059524e-16
Albania,"Annual freshwater withdrawals, total (% of internal resources)",,,,6.832713755,,,,,4.873605948,,,,,,,,,,,,,0.2351266705766936
Albania,"Annual freshwater withdrawals, total (billion cubic meters)",,1.838,,,,,,1.311,,,,,,,,,,,,,,0.23512667056738099
Albania,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,12.37,,,,,,17.68,,,,,,,,,,,,,,0.3664063978507723
Albania,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,29.95,,,,,,42.81,,,,,,,,,,,,,,0.6445513389789953
Albania,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,57.67,,,,,,39.48,,,,,,,,,,,,,,0.36620328819629266
Albania,Electric power consumption (kWh per capita),1414.703784,1449.6474130000001,1351.230796,1578.165919,1469.264539,1797.525487,1722.07285,1218.360146,1213.124369,1617.744156,1835.6840719999998,1943.3433539999999,2205.70392,2118.327776,2533.252829,2309.366503,,,,,,0.4608506109875921
Albania,Electricity production from oil sources (% of total),2.670841776,3.850983675,4.691689008,6.046013911,2.1434294869999997,2.497324295,1.286055484,1.683562636,2.517482517,0.0,0.01922337562,0.013213530659999998,1.407778573,0.0,0.0,0.0,0.0,,,,,0.9733141862784943
Albania,Electricity production from nuclear sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Albania,Electricity production from natural gas sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Albania,Electric power transmission and distribution losses (% of output),25.58482225,27.24989535,36.08579088,27.50133761,28.88621795,11.452015699999999,11.53775491,45.05792904,72.9020979,38.53041875,23.58708189,12.65856237,24.9343832,23.68253968,27.99252766,23.68755292,,,,,,0.8871058847196022
Albania,Electricity production from hydroelectric sources (% of total),97.32915822,96.14901632,95.30831099,93.95398609,97.85657051,97.5026757,98.71394452,98.31643736,97.48251748,100.0,99.98077662,99.98678647,98.59222143,100.0,100.0,100.0,100.0,,,,,0.14299638420157346
Albania,Electricity production from coal sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Albania,"ICT service exports (% of service exports, BoP)",8.596373405,4.5504027869999994,5.686167305,5.6597938139999995,6.582219881,6.859752778,5.869822609,3.2683111730000003,3.346549441,5.974560925,6.063758216,4.112819199,3.844424249,6.417986987999999,8.021367323,6.59531654,4.980889288999999,4.746708802,3.042444777,,,2.137537787767594
Albania,"ICT service exports (BoP, current US$)",25600000.0,20900000.0,31200000.0,32940000.0,49106937.45,75511153.74,74350367.6,53794733.79,70430000.0,163485313.0,161158688.6,106313801.8,108176349.8,156104949.7,183088250.1,164377231.8,112006801.7,125819482.4,98652826.19,,,0.7165476167367103
Andorra,ICT goods exports (% of total goods exports),,8.068103269,7.79422088,8.659800732,14.17440783,25.68267358,18.8476336,14.72881233,26.39711928,18.28132535,16.13211649,24.99309676,20.66925122,22.79802941,24.09661815,21.73315794,,,,,,0.3531934426026762
Andorra,ICT goods imports (% total goods imports),,8.814305203,10.62894532,11.89744396,12.22324939,14.04652415,,10.48466559,10.13537934,7.5732536470000005,7.579328567,7.094310382000001,6.736761566,7.360084761,7.553870717000001,6.717162885,,,,,,0.25687372159769317
Andorra,Individuals using the Internet (% of population),7.635686142999999,10.53883561,,11.26046872,13.54641288,26.83795439,37.60576622,48.936847,70.87,70.04,78.53,81.0,81.0,86.43442462,94.0,95.9,96.91,97.93063712,91.56746703,,,0.7594905554858209
Andorra,Secure Internet servers (per 1 million people),,,,,,,,,,,,686.8050539,943.3173726,1116.139129,978.0374873,1098.3045710000001,2025.3553989999998,2833.22768,3415.540058,5194.400436,,0.7456742206958891
Andorra,Secure Internet servers,,,,,,,,,,,,58.0,79.0,92.0,79.0,87.0,158.0,219.0,263.0,400.0,,0.719104506917815
Andorra,Fixed broadband subscriptions (per 100 people),,,,1.638852803,4.920608893,8.239336866,13.11194796,18.04600398,22.40578588,24.65002027,27.16100541,29.01396109,30.762893,32.64100355,34.33530592,36.31979599,39.34573329,42.03267915,44.52409709,46.31197569,,0.5137052320141597
Andorra,Fixed broadband subscriptions,,,,1148.0,3601.0,6282.0,10341.0,14616.0,18526.0,20672.0,22941.0,24502.0,25763.0,26905.0,27734.0,28770.0,30694.0,32490.0,34284.0,35663.0,,0.5032249453624035
Andorra,Fixed telephone subscriptions (per 100 people),52.20910362,52.32451445,51.23921534,49.85367386,48.05963215,45.95771471,44.94148376,45.07426568,44.93372357,44.56726527,44.85040787,45.20006158,45.85358281,46.48962112,47.75298982,48.27111711,49.80066914,50.05886386,49.88376774,51.1323793,,0.35937723441434466
Andorra,Fixed telephone subscriptions,33607.0,34215.0,34505.0,34922.0,35171.0,35040.0,35444.0,36507.0,37153.0,37375.0,37882.0,38171.0,38401.0,38320.0,38572.0,38237.0,38850.0,38694.0,38411.0,39375.0,,0.5234460832080287
Andorra,Mobile cellular subscriptions (per 100 people),32.00248563,36.00397614,43.70145973,46.81009008,70.90951327,76.5515975,81.8593328,85.19748620000001,76.80204151,76.55672414,76.42281236,77.5556845,77.66725972,77.48067987,79.14799317,83.62390012,91.44351438,98.49282637,104.3324113,107.2825494,,1.1825273422899578
Andorra,Mobile cellular subscriptions,20600.0,23543.0,29429.0,32790.0,51893.0,58366.0,64560.0,69004.0,63503.0,64202.0,64549.0,65495.0,65044.0,63865.0,63931.0,66241.0,71336.0,76132.0,80337.0,82614.0,,1.2090573802984599
Andorra,Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,,,,,,,,,,,,,,
Andorra,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,,,,,,,,,,,,,,,,,
Andorra,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
Andorra,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Air transport, passengers carried",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Air transport, freight (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Air transport, registered carrier departures worldwide",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Trademark applications, resident, by count",,,,,,620.0,948.0,,818.0,1095.0,736.0,1025.0,677.0,,,526.0,514.0,618.0,691.0,822.0,,0.24926926006118497
Andorra,"Trademark applications, nonresident, by count",,,,,,1740.0,1181.0,,2073.0,1785.0,1309.0,1872.0,1370.0,,,1861.0,1953.0,1769.0,2395.0,2476.0,,0.21839293047157934
Andorra,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,
Andorra,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Andorra,Renewable internal freshwater resources per capita (cubic meters),,,,4505.417636,,,,,3816.9416090000004,,,,,3828.8424909999994,,3984.1945140000003,,,,,,0.6465588102320381
Andorra,"Renewable internal freshwater resources, total (billion cubic meters)",,,,0.3156,,,,,0.3156,,,,,0.3156,,0.3156,,,,,,1.8371199782774931e-16
Andorra,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
Andorra,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electric power transmission and distribution losses (% of output),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Andorra,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Andorra,"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,
Andorra,"ICT service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,
Arab World,ICT goods exports (% of total goods exports),,,,,,,1.5130905540000001,,1.014583536,0.8472378678,,,,2.7696224330000003,2.71568884,2.867180411,1.036152537,0.9942170378,,,,0.5249841725148506
Arab World,ICT goods imports (% total goods imports),,,,,,,6.312625119,,4.907935837,4.515943751,,,,6.768576813999999,7.145111716000001,7.253394561,5.277038765,5.276927134,,,,0.17992301617782783
Arab World,Individuals using the Internet (% of population),0.6158446056,1.165887243,1.5903685909999998,2.72740392,3.686682404,7.081958009,8.464300594,11.6967073,14.22754325,18.59709615,21.56866715,24.94776184,26.75387459,30.37007531,33.11279758,36.62384907,43.69633487,41.48747671,49.26012797,,,0.9906662568265854
Arab World,Secure Internet servers (per 1 million people),,,,,,,,,,,,6.207515766,9.012434278999999,16.69403852,20.49847127,26.72602609,36.52527052,55.75980153,127.06627179999998,136.7295293,,1.0280186056663316
Arab World,Secure Internet servers,,,,,,,,,,,,,,,,,,,,,,
Arab World,Fixed broadband subscriptions (per 100 people),,,,,,0.1464101094,0.3082353756,0.4932353671,0.8737875034,1.275191296,1.96522045,2.101043191,2.675679196,3.038053591,2.803616615,3.346018341,5.104994018999999,5.589149925,7.001888183999999,8.054636532,,0.8205983453130793
Arab World,Fixed broadband subscriptions,,,,,,365937.0,861800.0,1545499.0,2811961.0,4235468.0,5845325.0,7123797.0,8570787.0,10323586.0,8880291.0,10801834.0,18080991.0,20176081.0,28386768.0,29798964.0,,0.9007135325460767
Arab World,Fixed telephone subscriptions (per 100 people),6.390963976,6.871258514,7.383198035,8.099376657999999,8.637484314,9.034893164,9.272141476,9.46804526,9.903084956,10.06407494,9.728260628,9.863388653,9.617501314,9.374369585,8.679816828,7.417916997000001,7.600145663999999,7.843919796000001,8.09141604,8.768883553,,0.5788095076885219
Arab World,Fixed telephone subscriptions,18060810.0,19847314.0,21794616.0,24432434.0,26632510.0,28491074.0,29926698.0,31302896.0,33558368.0,34962355.0,34636504.0,35030763.0,34952262.0,34844459.0,32979245.0,26499652.0,30118416.0,31713869.0,33355671.0,32441395.0,,0.7461191684366271
Arab World,Mobile cellular subscriptions (per 100 people),1.468984707,3.128054337,5.650420528,8.378907927,11.39056777,16.53201764,26.29034195,38.09822498,51.49150472,61.61889079,74.50589449,87.91762277,96.84512606,102.6749138,107.30386409999998,106.9236201,105.7348817,103.1907993,101.03074659999999,106.02407749999999,,1.3232940271453095
Arab World,Mobile cellular subscriptions,4105508.0,9035241.0,16679594.0,25275663.0,35121269.0,52132873.0,84854521.0,125958922.0,174488139.0,214062549.0,265270824.0,312247800.0,351957968.0,381641858.0,407704505.0,415029432.0,419013963.0,417212258.0,416484374.0,392247081.0,,1.3643642718508644
Arab World,Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,30991333.0,35945775.92,36475109.32,41658986.0,44299275.0,47818575.0,48931469.0,51236112.25,51312470.25,51707543.25,51962238.0,54002417.0,,0.16699198679556448
Arab World,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,,,,,,,,,,,,,,,,,
Arab World,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
Arab World,"Railways, passengers carried (million passenger-km)",,,,570.76,,527.23,571.23,,,,,,,,,,,,,,,0.04541431441800872
Arab World,"Railways, goods transported (million ton-km)",1635.0,1568.0,1491.0,2030.4445,,1906.7,1471.0,,,,,1722.3039999999999,,,,,,,,,,0.10831373095756078
Arab World,"Air transport, passengers carried",43269900.0,45723758.0,46769231.0,49871837.0,52465002.0,60950501.0,43608649.0,47875367.0,51722644.0,53542019.0,95372047.0,126796491.9,135837641.4,152014159.7,166209279.1,181627311.1,195957046.0,214318723.0,223496214.1,228275181.8,,1.037044290401081
Arab World,"Air transport, freight (million ton-km)",3685.1999729999998,4069.469,3977.3520000000003,4574.315,5348.805,6842.743,7614.616,8798.176,10073.09,13176.421,14557.538,15792.09456,17136.92745,19711.764619999998,22234.01364,24698.899690000002,25918.4579,27869.69502,30342.72508,31867.610760000003,,1.289428564650895
Arab World,"Air transport, registered carrier departures worldwide",441200.0,470300.0,470936.0,473898.0,493857.0,553147.0,431300.0,471714.0,516679.0,504211.0,811221.0,1065038.011,1093318.561,1159025.939,1222183.5,1289638.767,1375862.0,1476812.0,1503553.38,1493348.769,,0.7200315664856106
Arab World,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,4.112520558,4.1869483380000005,4.402272762,4.532642828,4.46,4.471428571000001,4.366666667,4.22,4.412130847,4.423076923,4.257142857,,,0.030924064641303005
Arab World,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,68120.0,,98697.0,87601.0,,0.18252162888043783
Arab World,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,89787.0,,117056.0,110359.0,,0.13439999898373345
Arab World,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,7429.0,6364.0,6871.0,8653.0,7691.0,,0.11717382384041272
Arab World,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,6914.0,6573.0,6253.0,5183.0,,0.12018302222818375
Arab World,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Arab World,Renewable internal freshwater resources per capita (cubic meters),,,,412.0199741,,,,,367.80775710000006,,,,,305.3490238,,292.4444596,,,,,,0.48095903752186797
Arab World,"Renewable internal freshwater resources, total (billion cubic meters)",,,,109.581,,,,,109.581,,,,,113.581,,113.581,,,,,,0.014122728719788894
Arab World,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,
Arab World,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,
Arab World,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,3.4419999999999997,,,,,
Arab World,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,44.47,,,,,
Arab World,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,52.08,,,,,
Arab World,Electric power consumption (kWh per capita),1484.222672,1517.005675,1580.0939019999998,1648.29283,1718.913222,1765.8407710000001,1840.432063,1940.406475,1995.377548,2061.82274,2119.801726,2296.7809030000003,2332.708771,2371.597009,2427.835367,2501.479657,,,,,,0.5614524089369527
Arab World,Electricity production from oil sources (% of total),34.25005854,34.52784707,32.00139353,33.19738741,32.61122532,31.63426428,27.50422226,26.51952628,26.97344629,27.17173019,24.3444276,22.8497384,22.97084073,24.17857794,22.81270666,23.16620682,20.50981845,,,,,0.23755119878412947
Arab World,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,
Arab World,Electricity production from natural gas sources (% of total),50.741026,51.09075593,55.03803107,55.59041601,56.79994641,57.92099057,60.54372847,61.4616541,61.2486014,61.62411273,61.11282589,61.76026609,61.77952035,61.3309736,63.03504435,61.59252587,64.07142183,,,,,0.2478275501061516
Arab World,Electric power transmission and distribution losses (% of output),9.461642877000001,11.41644291,11.07482173,10.57465017,9.427655098999999,10.5246642,12.19406003,11.38167131,12.35921573,13.75479511,13.98558174,13.02979926,12.75395898,14.17483253,13.73308582,14.35983328,,,,,,0.14661913777172458
Arab World,Electricity production from hydroelectric sources (% of total),4.814721096,4.389361345,4.497026965,3.651062581,3.810623947,3.758900254,4.3228602369999996,3.970781835,3.963724139,3.179269043,3.106962893,3.5475232560000003,3.249061367,3.210025349,3.390736923,2.8349084789999996,2.438455516,,,,,0.8710853026597611
Arab World,Electricity production from coal sources (% of total),1.610034531,1.923164756,2.401399195,2.234762316,2.166988095,2.1780917509999997,2.037403142,1.941304556,1.7627400519999998,1.5336133180000002,1.3599378640000002,1.235532796,1.286167091,1.235651316,1.209756367,1.484657076,1.5191964919999998,,,,,0.38171588159630987
Arab World,"ICT service exports (% of service exports, BoP)",,,,,,,5.3719701010000005,,8.413043897,10.43868332,11.33282364,7.897978068,8.277834181000001,8.129541707000001,8.166539384,7.407213382,6.659515947,6.845612486,,,,0.20570936719908944
