Country,Variable,Year,Value
Canada,"Computed Tomography scanners, total",2001,303.0
Canada,"Computed Tomography scanners, total",2003,325.0
Canada,"Computed Tomography scanners, total",2004,341.0
Canada,"Computed Tomography scanners, total",2005,373.0
Canada,"Computed Tomography scanners, total",2006,392.0
Canada,"Computed Tomography scanners, total",2007,419.0
Canada,"Computed Tomography scanners, total",2009,464.0
Canada,"Computed Tomography scanners, total",2010,484.0
Canada,"Computed Tomography scanners, total",2011,502.0
Canada,"Computed Tomography scanners, total",2012,510.0
Canada,"Computed Tomography scanners, total",2013,518.0
Canada,"Computed Tomography scanners, total",2015,538.0
Canada,"Computed Tomography scanners, total",2017,561.0
Canada,"Computed Tomography scanners, total",2018,573.0
Canada,"Computed Tomography scanners, in hospitals",2001,300.0
Canada,"Computed Tomography scanners, in hospitals",2003,316.0
Canada,"Computed Tomography scanners, in hospitals",2004,331.0
Canada,"Computed Tomography scanners, in hospitals",2005,358.0
Canada,"Computed Tomography scanners, in hospitals",2006,374.0
Canada,"Computed Tomography scanners, in hospitals",2007,398.0
Canada,"Computed Tomography scanners, in hospitals",2009,441.0
Canada,"Computed Tomography scanners, in hospitals",2010,460.0
Canada,"Computed Tomography scanners, in hospitals",2011,478.0
Canada,"Computed Tomography scanners, in hospitals",2012,485.0
Canada,"Computed Tomography scanners, in ambulatory sector",2000,2.0
Canada,"Computed Tomography scanners, in ambulatory sector",2001,3.0
Canada,"Computed Tomography scanners, in ambulatory sector",2002,6.0
Canada,"Computed Tomography scanners, in ambulatory sector",2003,9.0
Canada,"Computed Tomography scanners, in ambulatory sector",2004,10.0
Canada,"Computed Tomography scanners, in ambulatory sector",2005,15.0
Canada,"Computed Tomography scanners, in ambulatory sector",2006,18.0
Canada,"Computed Tomography scanners, in ambulatory sector",2007,21.0
Canada,"Computed Tomography scanners, in ambulatory sector",2009,23.0
Canada,"Computed Tomography scanners, in ambulatory sector",2010,24.0
Canada,"Computed Tomography scanners, in ambulatory sector",2011,24.0
Canada,"Computed Tomography scanners, in ambulatory sector",2012,25.0
Canada,"Magnetic Resonance Imaging units, total",2000,76.0
Canada,"Magnetic Resonance Imaging units, total",2001,130.0
Canada,"Magnetic Resonance Imaging units, total",2003,149.0
Canada,"Magnetic Resonance Imaging units, total",2004,157.0
Canada,"Magnetic Resonance Imaging units, total",2005,185.0
Canada,"Magnetic Resonance Imaging units, total",2006,201.0
Canada,"Magnetic Resonance Imaging units, total",2007,222.0
Canada,"Magnetic Resonance Imaging units, total",2009,266.0
Canada,"Magnetic Resonance Imaging units, total",2010,281.0
Canada,"Magnetic Resonance Imaging units, total",2011,293.0
Canada,"Magnetic Resonance Imaging units, total",2012,308.0
Canada,"Magnetic Resonance Imaging units, total",2013,312.0
Canada,"Magnetic Resonance Imaging units, total",2015,340.0
Canada,"Magnetic Resonance Imaging units, total",2017,366.0
Canada,"Magnetic Resonance Imaging units, total",2018,376.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2000,69.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2001,115.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2003,123.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2004,132.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2005,153.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2006,165.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2007,181.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2009,211.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2010,218.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2011,227.0
Canada,"Magnetic Resonance Imaging units, in hospitals",2012,242.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2000,7.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2001,15.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2002,19.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2003,26.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2004,25.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2005,32.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2006,36.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2007,41.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2009,55.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2010,63.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2011,66.0
Canada,"Magnetic Resonance Imaging units, in ambulatory sector",2012,66.0
Canada,"Positron Emission Tomography (PET) scanners, total",2003,14.0
Canada,"Positron Emission Tomography (PET) scanners, total",2004,17.0
Canada,"Positron Emission Tomography (PET) scanners, total",2005,19.0
Canada,"Positron Emission Tomography (PET) scanners, total",2006,27.0
Canada,"Positron Emission Tomography (PET) scanners, total",2007,31.0
Canada,"Positron Emission Tomography (PET) scanners, total",2009,38.0
Canada,"Positron Emission Tomography (PET) scanners, total",2010,40.0
Canada,"Positron Emission Tomography (PET) scanners, total",2011,45.0
Canada,"Positron Emission Tomography (PET) scanners, total",2012,42.0
Canada,"Positron Emission Tomography (PET) scanners, total",2015,47.0
Canada,"Positron Emission Tomography (PET) scanners, total",2017,51.0
Canada,"Positron Emission Tomography (PET) scanners, total",2018,53.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2003,13.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2004,15.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2005,16.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2006,23.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2007,26.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2009,33.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2010,33.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2011,37.0
Canada,"Positron Emission Tomography (PET) scanners, in hospitals",2012,35.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2003,1.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2004,2.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2005,3.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2006,4.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2007,5.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2009,5.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2010,7.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2011,8.0
Canada,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,7.0
Canada,"Gamma cameras, total",2003,604.0
Canada,"Gamma cameras, total",2004,613.0
Canada,"Gamma cameras, total",2005,624.0
Canada,"Gamma cameras, total",2006,626.0
Canada,"Gamma cameras, total",2007,641.0
Canada,"Gamma cameras, total",2009,644.0
Canada,"Gamma cameras, total",2010,716.0
Canada,"Gamma cameras, total",2011,713.0
Canada,"Gamma cameras, total",2012,720.0
Canada,"Gamma cameras, total",2017,591.0
Canada,"Gamma cameras, in hospitals",2003,578.0
Canada,"Gamma cameras, in hospitals",2004,585.0
Canada,"Gamma cameras, in hospitals",2005,587.0
Canada,"Gamma cameras, in hospitals",2006,589.0
Canada,"Gamma cameras, in hospitals",2007,602.0
Canada,"Gamma cameras, in hospitals",2009,595.0
Canada,"Gamma cameras, in hospitals",2010,617.0
Canada,"Gamma cameras, in hospitals",2011,605.0
Canada,"Gamma cameras, in hospitals",2012,603.0
Canada,"Gamma cameras, in ambulatory sector",2003,26.0
Canada,"Gamma cameras, in ambulatory sector",2004,28.0
Canada,"Gamma cameras, in ambulatory sector",2005,37.0
Canada,"Gamma cameras, in ambulatory sector",2006,37.0
Canada,"Gamma cameras, in ambulatory sector",2007,39.0
Canada,"Gamma cameras, in ambulatory sector",2009,49.0
Canada,"Gamma cameras, in ambulatory sector",2010,99.0
Canada,"Gamma cameras, in ambulatory sector",2011,108.0
Canada,"Gamma cameras, in ambulatory sector",2012,117.0
Canada,"Mammographs, total",2002,600.0
Canada,"Mammographs, total",2005,688.0
Canada,"Mammographs, total",2010,552.0
Canada,"Mammographs, total",2011,550.0
Canada,"Mammographs, total",2012,555.0
Canada,"Mammographs, total",2013,576.0
Canada,"Mammographs, total",2014,622.0
Canada,"Mammographs, total",2015,639.0
Canada,"Mammographs, total",2016,665.0
Canada,"Mammographs, total",2017,652.0
Canada,"Mammographs, in hospitals",2013,306.0
Canada,"Mammographs, in hospitals",2014,330.0
Canada,"Mammographs, in hospitals",2015,339.0
Canada,"Mammographs, in hospitals",2016,353.0
Canada,"Mammographs, in ambulatory sector",2013,270.0
Canada,"Mammographs, in ambulatory sector",2014,292.0
Canada,"Mammographs, in ambulatory sector",2015,300.0
Canada,"Mammographs, in ambulatory sector",2016,312.0
Canada,"Radiation therapy equipment, total",2016,104.0
Canada,"Radiation therapy equipment, total",2017,108.0
Canada,"Radiation therapy equipment, total",2018,111.0
Canada,"Radiation therapy equipment, in hospitals",2016,104.0
Canada,"Radiation therapy equipment, in hospitals",2017,108.0
Canada,"Radiation therapy equipment, in ambulatory sector",2016,0.0
Canada,"Radiation therapy equipment, in ambulatory sector",2017,0.0
Czech Republic,"Computed Tomography scanners, total",2000,99.0
Czech Republic,"Computed Tomography scanners, total",2001,117.0
Czech Republic,"Computed Tomography scanners, total",2002,123.0
Czech Republic,"Computed Tomography scanners, total",2003,129.0
Czech Republic,"Computed Tomography scanners, total",2004,129.0
Czech Republic,"Computed Tomography scanners, total",2005,126.0
Czech Republic,"Computed Tomography scanners, total",2006,134.0
Czech Republic,"Computed Tomography scanners, total",2007,133.0
Czech Republic,"Computed Tomography scanners, total",2008,139.0
Czech Republic,"Computed Tomography scanners, total",2009,148.0
Czech Republic,"Computed Tomography scanners, total",2010,152.0
Czech Republic,"Computed Tomography scanners, total",2011,155.0
Czech Republic,"Computed Tomography scanners, total",2012,158.0
Czech Republic,"Computed Tomography scanners, total",2013,158.0
Czech Republic,"Computed Tomography scanners, total",2014,159.0
Czech Republic,"Computed Tomography scanners, total",2015,170.0
Czech Republic,"Computed Tomography scanners, total",2016,164.0
Czech Republic,"Computed Tomography scanners, total",2017,167.0
Czech Republic,"Computed Tomography scanners, in hospitals",2004,123.0
Czech Republic,"Computed Tomography scanners, in hospitals",2005,121.0
Czech Republic,"Computed Tomography scanners, in hospitals",2006,127.0
Czech Republic,"Computed Tomography scanners, in hospitals",2007,125.0
Czech Republic,"Computed Tomography scanners, in hospitals",2008,130.0
Czech Republic,"Computed Tomography scanners, in hospitals",2009,137.0
Czech Republic,"Computed Tomography scanners, in hospitals",2010,141.0
Czech Republic,"Computed Tomography scanners, in hospitals",2011,143.0
Czech Republic,"Computed Tomography scanners, in hospitals",2012,144.0
Czech Republic,"Computed Tomography scanners, in hospitals",2013,144.0
Czech Republic,"Computed Tomography scanners, in hospitals",2014,148.0
Czech Republic,"Computed Tomography scanners, in hospitals",2015,152.0
Czech Republic,"Computed Tomography scanners, in hospitals",2016,151.0
Czech Republic,"Computed Tomography scanners, in hospitals",2017,151.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2004,6.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2005,5.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2006,7.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2007,8.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2008,9.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2009,11.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2010,11.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2011,12.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2012,14.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2013,14.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2014,11.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2015,18.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2016,13.0
Czech Republic,"Computed Tomography scanners, in ambulatory sector",2017,16.0
Czech Republic,"Magnetic Resonance Imaging units, total",2000,17.0
Czech Republic,"Magnetic Resonance Imaging units, total",2001,19.0
Czech Republic,"Magnetic Resonance Imaging units, total",2002,22.0
Czech Republic,"Magnetic Resonance Imaging units, total",2003,25.0
Czech Republic,"Magnetic Resonance Imaging units, total",2004,29.0
Czech Republic,"Magnetic Resonance Imaging units, total",2005,32.0
Czech Republic,"Magnetic Resonance Imaging units, total",2006,39.0
Czech Republic,"Magnetic Resonance Imaging units, total",2007,45.0
Czech Republic,"Magnetic Resonance Imaging units, total",2008,52.0
Czech Republic,"Magnetic Resonance Imaging units, total",2009,60.0
Czech Republic,"Magnetic Resonance Imaging units, total",2010,66.0
Czech Republic,"Magnetic Resonance Imaging units, total",2011,72.0
Czech Republic,"Magnetic Resonance Imaging units, total",2012,73.0
Czech Republic,"Magnetic Resonance Imaging units, total",2013,78.0
Czech Republic,"Magnetic Resonance Imaging units, total",2014,78.0
Czech Republic,"Magnetic Resonance Imaging units, total",2015,88.0
Czech Republic,"Magnetic Resonance Imaging units, total",2016,90.0
Czech Republic,"Magnetic Resonance Imaging units, total",2017,100.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2004,26.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2005,29.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2006,34.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2007,40.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2008,44.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2009,51.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2010,55.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2011,61.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2012,62.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2013,64.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2014,66.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2015,71.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2016,76.0
Czech Republic,"Magnetic Resonance Imaging units, in hospitals",2017,83.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2004,3.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2005,3.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2006,5.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2007,5.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2008,8.0
Czech Republic,"Magnetic Resonance Imaging units, in ambulatory sector",2009,9.0
