Country,Variable,Year,Value
Greece,Not-for-profit privately owned hospitals,2001,6.0
Greece,Not-for-profit privately owned hospitals,2002,6.0
Greece,Not-for-profit privately owned hospitals,2003,6.0
Greece,Not-for-profit privately owned hospitals,2004,6.0
Greece,Not-for-profit privately owned hospitals,2005,6.0
Greece,Not-for-profit privately owned hospitals,2006,6.0
Greece,Not-for-profit privately owned hospitals,2007,6.0
Greece,Not-for-profit privately owned hospitals,2008,6.0
Greece,Not-for-profit privately owned hospitals,2009,5.0
Greece,Not-for-profit privately owned hospitals,2010,6.0
Greece,Not-for-profit privately owned hospitals,2011,5.0
Greece,Not-for-profit privately owned hospitals,2012,5.0
Greece,Not-for-profit privately owned hospitals,2013,4.0
Greece,Not-for-profit privately owned hospitals,2014,4.0
Greece,Not-for-profit privately owned hospitals,2015,4.0
Greece,Not-for-profit privately owned hospitals,2016,5.0
Greece,Not-for-profit privately owned hospitals,2017,5.0
Greece,For-profit privately owned hospitals,2000,192.0
Greece,For-profit privately owned hospitals,2001,191.0
Greece,For-profit privately owned hospitals,2002,179.0
Greece,For-profit privately owned hospitals,2003,179.0
Greece,For-profit privately owned hospitals,2004,172.0
Greece,For-profit privately owned hospitals,2005,170.0
Greece,For-profit privately owned hospitals,2006,170.0
Greece,For-profit privately owned hospitals,2007,167.0
Greece,For-profit privately owned hospitals,2008,170.0
Greece,For-profit privately owned hospitals,2009,166.0
Greece,For-profit privately owned hospitals,2010,163.0
Greece,For-profit privately owned hospitals,2011,168.0
Greece,For-profit privately owned hospitals,2012,164.0
Greece,For-profit privately owned hospitals,2013,161.0
Greece,For-profit privately owned hospitals,2014,155.0
Greece,For-profit privately owned hospitals,2015,155.0
Greece,For-profit privately owned hospitals,2016,151.0
Greece,For-profit privately owned hospitals,2017,147.0
Hungary,Hospitals,2000,175.0
Hungary,Hospitals,2001,176.0
Hungary,Hospitals,2002,177.0
Hungary,Hospitals,2003,177.0
Hungary,Hospitals,2004,181.0
Hungary,Hospitals,2005,182.0
Hungary,Hospitals,2006,182.0
Hungary,Hospitals,2007,179.0
Hungary,Hospitals,2008,176.0
Hungary,Hospitals,2009,175.0
Hungary,Hospitals,2010,175.0
Hungary,Hospitals,2011,173.0
Hungary,Hospitals,2012,176.0
Hungary,Hospitals,2013,173.0
Hungary,Hospitals,2014,174.0
Hungary,Hospitals,2015,168.0
Hungary,Hospitals,2016,168.0
Hungary,Hospitals,2017,165.0
Hungary,General hospitals,2000,146.0
Hungary,General hospitals,2001,151.0
Hungary,General hospitals,2002,150.0
Hungary,General hospitals,2003,155.0
Hungary,General hospitals,2004,138.0
Hungary,General hospitals,2005,137.0
Hungary,General hospitals,2006,136.0
Hungary,General hospitals,2007,138.0
Hungary,General hospitals,2008,149.0
Hungary,General hospitals,2009,148.0
Hungary,General hospitals,2010,149.0
Hungary,General hospitals,2011,146.0
Hungary,Publicly owned hospitals,2007,138.0
Hungary,Publicly owned hospitals,2008,135.0
Hungary,Publicly owned hospitals,2009,134.0
Hungary,Publicly owned hospitals,2010,134.0
Hungary,Publicly owned hospitals,2011,132.0
Hungary,Not-for-profit privately owned hospitals,2007,29.0
Hungary,Not-for-profit privately owned hospitals,2008,29.0
Hungary,Not-for-profit privately owned hospitals,2009,29.0
Hungary,Not-for-profit privately owned hospitals,2010,29.0
Hungary,Not-for-profit privately owned hospitals,2011,29.0
Hungary,For-profit privately owned hospitals,2007,12.0
Hungary,For-profit privately owned hospitals,2008,12.0
Hungary,For-profit privately owned hospitals,2009,12.0
Hungary,For-profit privately owned hospitals,2010,12.0
Hungary,For-profit privately owned hospitals,2011,12.0
Iceland,Hospitals,2000,22.0
Iceland,Hospitals,2001,20.0
Iceland,Hospitals,2002,20.0
Iceland,Hospitals,2003,20.0
Iceland,Hospitals,2004,20.0
Iceland,Hospitals,2005,20.0
Iceland,Hospitals,2007,9.0
Iceland,Hospitals,2008,9.0
Iceland,Hospitals,2009,9.0
Iceland,Hospitals,2010,9.0
Iceland,Hospitals,2011,8.0
Iceland,Hospitals,2012,8.0
Iceland,Hospitals,2013,8.0
Iceland,Hospitals,2014,8.0
Iceland,Hospitals,2015,8.0
Iceland,Hospitals,2016,8.0
Iceland,Hospitals,2017,8.0
Iceland,Hospitals,2018,8.0
Iceland,General hospitals,2000,10.0
Iceland,General hospitals,2001,9.0
Iceland,General hospitals,2002,9.0
Iceland,General hospitals,2003,9.0
Iceland,General hospitals,2004,9.0
Iceland,General hospitals,2005,9.0
Iceland,General hospitals,2007,9.0
Iceland,General hospitals,2008,9.0
Iceland,General hospitals,2009,9.0
Iceland,General hospitals,2010,9.0
Iceland,General hospitals,2011,8.0
Iceland,General hospitals,2012,8.0
Iceland,General hospitals,2013,8.0
Iceland,General hospitals,2014,8.0
Iceland,General hospitals,2015,8.0
Iceland,General hospitals,2016,8.0
Iceland,General hospitals,2017,8.0
Iceland,General hospitals,2018,8.0
Iceland,Publicly owned hospitals,2007,9.0
Iceland,Publicly owned hospitals,2008,9.0
Iceland,Publicly owned hospitals,2009,9.0
Iceland,Publicly owned hospitals,2010,9.0
Iceland,Publicly owned hospitals,2011,8.0
Iceland,Publicly owned hospitals,2012,8.0
Iceland,Publicly owned hospitals,2013,8.0
Iceland,Publicly owned hospitals,2014,8.0
Iceland,Publicly owned hospitals,2015,8.0
Iceland,Publicly owned hospitals,2016,8.0
Iceland,Publicly owned hospitals,2017,8.0
Iceland,Publicly owned hospitals,2018,8.0
Iceland,Not-for-profit privately owned hospitals,2007,0.0
Iceland,Not-for-profit privately owned hospitals,2008,0.0
Iceland,Not-for-profit privately owned hospitals,2009,0.0
Iceland,Not-for-profit privately owned hospitals,2010,0.0
Iceland,Not-for-profit privately owned hospitals,2011,0.0
Iceland,Not-for-profit privately owned hospitals,2012,0.0
Iceland,Not-for-profit privately owned hospitals,2013,0.0
Iceland,Not-for-profit privately owned hospitals,2014,0.0
Iceland,Not-for-profit privately owned hospitals,2015,0.0
Iceland,Not-for-profit privately owned hospitals,2016,0.0
Iceland,Not-for-profit privately owned hospitals,2017,0.0
Iceland,Not-for-profit privately owned hospitals,2018,0.0
Iceland,For-profit privately owned hospitals,2007,0.0
Iceland,For-profit privately owned hospitals,2008,0.0
Iceland,For-profit privately owned hospitals,2009,0.0
Iceland,For-profit privately owned hospitals,2010,0.0
Iceland,For-profit privately owned hospitals,2011,0.0
Iceland,For-profit privately owned hospitals,2012,0.0
Iceland,For-profit privately owned hospitals,2013,0.0
Iceland,For-profit privately owned hospitals,2014,0.0
Iceland,For-profit privately owned hospitals,2015,0.0
Iceland,For-profit privately owned hospitals,2016,0.0
Iceland,For-profit privately owned hospitals,2017,0.0
Iceland,For-profit privately owned hospitals,2018,0.0
Ireland,Hospitals,2000,184.0
Ireland,Hospitals,2001,183.0
Ireland,Hospitals,2002,182.0
Ireland,Hospitals,2003,181.0
Ireland,Hospitals,2004,179.0
Ireland,Hospitals,2005,179.0
Ireland,Hospitals,2006,178.0
Ireland,Hospitals,2007,176.0
Ireland,Hospitals,2008,176.0
Ireland,Hospitals,2009,101.0
Ireland,Hospitals,2010,99.0
Ireland,Hospitals,2011,98.0
Ireland,Hospitals,2012,95.0
Ireland,Hospitals,2016,86.0
Ireland,Hospitals,2017,86.0
Ireland,General hospitals,2000,53.0
Ireland,General hospitals,2001,53.0
Ireland,General hospitals,2002,53.0
Ireland,General hospitals,2003,53.0
Ireland,General hospitals,2004,54.0
Ireland,General hospitals,2005,54.0
Ireland,General hospitals,2006,53.0
Ireland,General hospitals,2007,52.0
Ireland,General hospitals,2008,52.0
Ireland,General hospitals,2009,57.0
Ireland,General hospitals,2010,56.0
Ireland,General hospitals,2011,56.0
Ireland,General hospitals,2012,55.0
Ireland,General hospitals,2016,56.0
Ireland,General hospitals,2017,56.0
Ireland,For-profit privately owned hospitals,2009,25.0
Ireland,For-profit privately owned hospitals,2010,25.0
Ireland,For-profit privately owned hospitals,2011,25.0
Ireland,For-profit privately owned hospitals,2012,24.0
Ireland,For-profit privately owned hospitals,2016,19.0
Ireland,For-profit privately owned hospitals,2017,19.0
Italy,Hospitals,2000,1321.0
Italy,Hospitals,2001,1307.0
Italy,Hospitals,2002,1286.0
Italy,Hospitals,2003,1281.0
Italy,Hospitals,2004,1296.0
Italy,Hospitals,2005,1295.0
Italy,Hospitals,2006,1283.0
Italy,Hospitals,2007,1271.0
Italy,Hospitals,2008,1259.0
Italy,Hospitals,2009,1241.0
Italy,Hospitals,2010,1230.0
Italy,Hospitals,2011,1184.0
Italy,Hospitals,2012,1156.0
Italy,Hospitals,2013,1135.0
Italy,Hospitals,2014,1121.0
Italy,Hospitals,2015,1115.0
Italy,Hospitals,2016,1090.0
Italy,Hospitals,2017,1063.0
Italy,General hospitals,2000,1150.0
Italy,General hospitals,2001,1144.0
Italy,General hospitals,2002,1138.0
Italy,General hospitals,2003,1108.0
Italy,General hospitals,2004,1106.0
Italy,General hospitals,2005,1123.0
Italy,General hospitals,2006,1120.0
Italy,General hospitals,2007,1134.0
Italy,General hospitals,2008,1094.0
Italy,General hospitals,2009,1081.0
Italy,General hospitals,2010,1076.0
Italy,General hospitals,2011,1024.0
Italy,General hospitals,2012,1002.0
Italy,General hospitals,2013,980.0
Italy,General hospitals,2014,957.0
Italy,General hospitals,2015,949.0
Italy,General hospitals,2016,928.0
Italy,General hospitals,2017,898.0
Italy,Publicly owned hospitals,2007,566.0
Italy,Publicly owned hospitals,2008,557.0
Italy,Publicly owned hospitals,2009,550.0
Italy,Publicly owned hospitals,2010,545.0
Italy,Publicly owned hospitals,2011,508.0
Italy,Publicly owned hospitals,2012,491.0
Italy,Publicly owned hospitals,2013,473.0
Italy,Publicly owned hospitals,2014,461.0
Italy,Publicly owned hospitals,2015,457.0
Italy,Publicly owned hospitals,2016,449.0
Italy,Publicly owned hospitals,2017,431.0
Italy,Not-for-profit privately owned hospitals,2007,33.0
Italy,Not-for-profit privately owned hospitals,2008,33.0
Italy,Not-for-profit privately owned hospitals,2009,34.0
Italy,Not-for-profit privately owned hospitals,2010,34.0
Italy,Not-for-profit privately owned hospitals,2011,34.0
Italy,Not-for-profit privately owned hospitals,2012,36.0
Italy,Not-for-profit privately owned hospitals,2013,35.0
Italy,Not-for-profit privately owned hospitals,2014,35.0
Italy,Not-for-profit privately owned hospitals,2015,34.0
Italy,Not-for-profit privately owned hospitals,2016,33.0
Italy,Not-for-profit privately owned hospitals,2017,32.0
Italy,For-profit privately owned hospitals,2007,672.0
Italy,For-profit privately owned hospitals,2008,669.0
Italy,For-profit privately owned hospitals,2009,657.0
Italy,For-profit privately owned hospitals,2010,651.0
Italy,For-profit privately owned hospitals,2011,642.0
Italy,For-profit privately owned hospitals,2012,629.0
Italy,For-profit privately owned hospitals,2013,627.0
Italy,For-profit privately owned hospitals,2014,625.0
Italy,For-profit privately owned hospitals,2015,624.0
Italy,For-profit privately owned hospitals,2016,608.0
Italy,For-profit privately owned hospitals,2017,600.0
Japan,Hospitals,2000,9266.0
Japan,Hospitals,2001,9239.0
Japan,Hospitals,2002,9187.0
Japan,Hospitals,2003,9122.0
Japan,Hospitals,2004,9077.0
Japan,Hospitals,2005,9026.0
Japan,Hospitals,2006,8943.0
Japan,Hospitals,2007,8862.0
Japan,Hospitals,2008,8794.0
Japan,Hospitals,2009,8739.0
Japan,Hospitals,2010,8670.0
Japan,Hospitals,2011,8605.0
Japan,Hospitals,2012,8565.0
Japan,Hospitals,2013,8540.0
Japan,Hospitals,2014,8493.0
Japan,Hospitals,2015,8480.0
Japan,Hospitals,2016,8442.0
Japan,Hospitals,2017,8412.0
Japan,General hospitals,2000,8205.0
Japan,General hospitals,2001,8171.0
Japan,General hospitals,2002,8116.0
Japan,General hospitals,2003,8047.0
Japan,General hospitals,2004,7999.0
Japan,General hospitals,2005,7952.0
Japan,General hospitals,2006,7870.0
Japan,General hospitals,2007,7785.0
Japan,General hospitals,2008,7714.0
Japan,General hospitals,2009,7655.0
Japan,General hospitals,2010,7587.0
Japan,General hospitals,2011,7528.0
Japan,General hospitals,2012,7493.0
Japan,General hospitals,2013,7474.0
Japan,General hospitals,2014,7426.0
Japan,General hospitals,2015,7416.0
Japan,General hospitals,2016,7380.0
Japan,General hospitals,2017,7353.0
Japan,Publicly owned hospitals,2000,1732.0
Japan,Publicly owned hospitals,2001,1724.0
Japan,Publicly owned hospitals,2002,1713.0
Japan,Publicly owned hospitals,2003,1705.0
Japan,Publicly owned hospitals,2004,1681.0
Japan,Publicly owned hospitals,2005,1656.0
Japan,Publicly owned hospitals,2006,1643.0
Japan,Publicly owned hospitals,2007,1616.0
Japan,Publicly owned hospitals,2008,1596.0
Japan,Publicly owned hospitals,2009,1571.0
Japan,Publicly owned hospitals,2010,1552.0
Japan,Publicly owned hospitals,2011,1532.0
Japan,Publicly owned hospitals,2012,1526.0
Japan,Publicly owned hospitals,2013,1515.0
Japan,Publicly owned hospitals,2014,1560.0
Japan,Publicly owned hospitals,2015,1556.0
Japan,Publicly owned hospitals,2016,1540.0
Japan,Publicly owned hospitals,2017,1538.0
Korea,Hospitals,2000,1141.0
Korea,Hospitals,2001,1133.0
Korea,Hospitals,2002,1268.0
Korea,Hospitals,2003,1425.0
Korea,Hospitals,2004,1498.0
Korea,Hospitals,2005,1636.0
Korea,Hospitals,2006,1895.0
Korea,Hospitals,2007,2240.0
Korea,Hospitals,2008,2512.0
Korea,Hospitals,2009,2666.0
Korea,Hospitals,2010,2809.0
Korea,Hospitals,2011,3064.0
Korea,Hospitals,2012,3298.0
Korea,Hospitals,2013,3450.0
Korea,Hospitals,2014,3672.0
Korea,Hospitals,2015,3678.0
Korea,Hospitals,2016,3788.0
Korea,Hospitals,2017,3887.0
Korea,General hospitals,2000,866.0
Korea,General hospitals,2001,867.0
Korea,General hospitals,2002,975.0
Korea,General hospitals,2003,1013.0
Korea,General hospitals,2004,1045.0
Korea,General hospitals,2005,1084.0
Korea,General hospitals,2006,1145.0
Korea,General hospitals,2007,1247.0
Korea,General hospitals,2008,1377.0
Korea,General hospitals,2009,1441.0
Korea,General hospitals,2010,1466.0
Korea,General hospitals,2011,1564.0
Korea,General hospitals,2012,1650.0
Korea,General hospitals,2013,1655.0
Korea,General hospitals,2014,1757.0
Korea,General hospitals,2015,1829.0
Korea,General hospitals,2016,1851.0
Korea,General hospitals,2017,1808.0
Korea,Publicly owned hospitals,2010,187.0
Korea,Publicly owned hospitals,2011,191.0
Korea,Publicly owned hospitals,2012,200.0
Korea,Publicly owned hospitals,2013,201.0
Korea,Publicly owned hospitals,2014,211.0
Korea,Publicly owned hospitals,2015,212.0
Korea,Publicly owned hospitals,2016,220.0
Korea,Publicly owned hospitals,2017,221.0
Korea,Not-for-profit privately owned hospitals,2010,2622.0
Korea,Not-for-profit privately owned hospitals,2011,2873.0
Korea,Not-for-profit privately owned hospitals,2012,3098.0
Korea,Not-for-profit privately owned hospitals,2013,3249.0
Korea,Not-for-profit privately owned hospitals,2014,3461.0
Korea,Not-for-profit privately owned hospitals,2015,3466.0
Korea,Not-for-profit privately owned hospitals,2016,3568.0
Korea,Not-for-profit privately owned hospitals,2017,3666.0
Korea,For-profit privately owned hospitals,2010,0.0
Korea,For-profit privately owned hospitals,2011,0.0
Korea,For-profit privately owned hospitals,2012,0.0
Korea,For-profit privately owned hospitals,2013,0.0
Korea,For-profit privately owned hospitals,2014,0.0
Korea,For-profit privately owned hospitals,2015,0.0
Korea,For-profit privately owned hospitals,2016,0.0
Korea,For-profit privately owned hospitals,2017,0.0
Luxembourg,Hospitals,2005,14.0
Luxembourg,Hospitals,2006,14.0
Luxembourg,Hospitals,2007,13.0
Luxembourg,Hospitals,2008,13.0
Luxembourg,Hospitals,2009,13.0
Luxembourg,Hospitals,2010,12.0
Luxembourg,Hospitals,2011,13.0
Luxembourg,Hospitals,2012,13.0
Luxembourg,Hospitals,2013,13.0
Luxembourg,Hospitals,2014,12.0
Luxembourg,Hospitals,2015,12.0
Luxembourg,Hospitals,2016,12.0
Luxembourg,Hospitals,2017,10.0
Luxembourg,Hospitals,2018,10.0
Luxembourg,General hospitals,2005,6.0
Luxembourg,General hospitals,2006,6.0
Luxembourg,General hospitals,2007,5.0
Luxembourg,General hospitals,2008,5.0
Luxembourg,General hospitals,2009,5.0
Luxembourg,General hospitals,2010,5.0
Luxembourg,General hospitals,2011,5.0
Luxembourg,General hospitals,2012,5.0
Luxembourg,General hospitals,2013,5.0
Luxembourg,General hospitals,2014,5.0
Luxembourg,General hospitals,2015,5.0
Luxembourg,General hospitals,2016,5.0
